35,85,4
200,38,3
381,53,3
504,19,5
446,1,1
485,98,5
371,55,1
384,22,1
259,61,5
210,95,2
42,53,4
254,9,1
121,78,3
437,19,2
353,23,1
129,95,4
388,24,4
305,38,4
141,7,4
7,62,1
238,93,2
307,23,2
220,48,3
157,4,5
272,60,2
259,98,3
152,10,2
460,68,1
431,52,2
556,95,1
259,8,5
117,70,2
266,74,3
357,59,4
32,51,5
416,91,2
23,36,5
109,4,3
91,49,4
242,49,5
323,33,3
412,11,2
474,64,2
470,17,3
165,63,1
557,83,1
461,70,1
121,90,4
61,51,2
41,57,2
491,65,5
66,3,2
357,13,1
286,19,1
234,94,5
292,74,3
526,68,5
33,6,5
275,48,1
459,39,2
63,54,1
259,23,2
564,70,4
495,39,2
466,76,5
169,26,4
6,84,2
320,95,5
566,17,1
595,38,5
580,63,2
473,96,2
268,59,5
381,56,4
127,81,5
146,96,2
383,83,5
371,82,2
425,28,2
126,80,5
335,35,2
177,95,5
370,13,1
469,19,3
42,99,1
20,87,1
192,43,3
367,35,3
154,68,3
137,58,5
67,95,2
573,35,1
55,88,5
192,50,3
486,44,2
7,91,3
562,43,5
244,68,1
445,87,5
507,44,2
492,7,2
225,57,1
76,96,5
572,77,3
2,45,1
30,100,1
41,94,2
512,42,5
80,16,1
9,13,1
62,70,2
541,61,3
374,49,1
421,31,4
545,14,5
73,46,1
533,65,3
19,66,2
317,86,5
579,63,2
335,68,3
592,86,2
397,87,4
10,93,3
290,89,2
243,33,5
377,12,1
406,31,4
276,30,3
258,78,4
134,3,5
191,61,4
110,21,4
40,50,5
12,92,1
189,59,2
199,40,2
436,34,2
492,85,2
21,24,3
214,23,1
263,71,4
306,92,3
36,49,2
564,19,2
471,13,2
52,46,2
34,81,5
166,56,4
171,55,5
480,88,2
36,15,4
74,61,2
192,82,4
177,67,3
51,19,2
500,10,1
450,73,4
201,89,4
587,29,2
175,60,3
498,3,3
431,12,1
587,85,4
442,8,4
180,84,3
476,88,5
528,50,5
539,44,3
179,77,4
278,30,4
99,13,1
361,97,2
360,47,4
329,11,2
536,93,3
177,81,2
477,30,4
179,32,5
30,52,3
222,24,2
557,82,5
522,100,4
584,87,3
100,21,4
233,96,5
560,16,3
84,12,1
560,50,1
527,83,4
556,94,5
405,99,1
436,14,2
482,72,2
214,29,4
558,21,2
179,44,2
235,84,5
49,70,2
124,87,4
173,68,4
405,98,3
440,53,2
348,99,3
568,21,1
600,60,2
592,88,5
405,38,3
230,42,1
352,43,2
92,93,2
16,77,5
30,57,2
15,4,3
274,14,3
298,87,1
440,24,4
65,7,4
129,74,1
407,21,4
288,29,1
431,90,2
579,43,4
514,25,1
463,21,4
576,22,1
175,15,5
389,56,2
567,26,4
304,89,2
380,26,2
389,36,2
492,25,4
502,12,4
413,19,5
457,23,3
45,23,3
127,12,1
234,48,1
579,75,2
406,14,1
55,13,5
342,77,3
206,7,3
37,97,1
325,33,3
53,49,1
3,4,4
221,74,1
528,30,5
580,78,1
540,52,3
499,21,1
252,19,2
551,55,4
579,57,5
402,58,4
62,76,5
133,10,3
265,40,4
82,59,4
332,50,3
361,99,5
35,86,2
105,16,4
273,47,2
185,92,2
360,78,1
563,49,3
495,68,5
166,34,2
91,94,5
272,84,2
512,98,4
346,86,4
520,97,1
108,72,4
353,33,4
157,64,5
481,39,4
447,72,5
366,37,3
57,35,2
370,56,4
193,21,2
285,98,4
180,13,1
253,26,1
566,33,1
570,61,5
27,6,3
347,49,5
145,9,4
187,76,3
591,15,1
10,44,1
194,57,1
21,16,4
511,14,3
366,9,4
242,100,4
300,72,5
84,94,5
278,5,4
317,54,1
264,38,3
463,30,5
214,81,1
57,37,4
90,13,2
293,54,1
419,70,4
434,45,4
598,62,5
557,13,1
539,48,5
271,60,1
198,43,2
460,52,2
26,26,5
119,54,4
331,11,3
571,6,2
395,33,3
177,3,4
167,23,3
143,8,3
158,56,4
282,86,1
309,86,2
522,41,1
16,69,4
426,17,5
292,7,5
376,29,1
127,96,4
60,79,2
282,36,5
228,65,1
321,48,3
23,98,1
527,11,4
111,64,2
87,7,4
430,48,4
60,90,5
138,92,2
151,40,3
103,96,2
51,69,1
319,17,2
246,31,3
117,52,5
20,83,5
345,65,1
333,19,3
544,86,1
134,59,5
167,72,4
249,93,3
571,95,3
62,75,4
165,52,4
458,89,4
346,80,2
45,7,5
362,46,5
262,29,5
413,23,1
447,56,4
154,58,4
375,60,3
171,7,5
472,17,5
545,49,2
479,12,2
530,79,5
154,39,5
39,17,5
459,69,2
421,43,4
324,49,3
199,85,3
79,56,3
47,78,3
188,17,3
120,7,4
435,99,2
205,44,1
61,43,3
378,57,2
597,68,1
73,96,4
115,92,5
377,78,5
540,56,5
284,21,5
384,83,5
30,97,1
343,79,5
286,3,1
347,1,2
4,32,3
262,2,1
309,95,5
279,6,4
532,41,2
341,87,1
223,57,5
158,11,3
484,55,1
181,57,1
97,18,5
273,44,4
330,34,3
535,63,5
397,3,1
429,65,5
384,29,2
504,8,5
239,52,5
385,73,4
505,47,1
519,3,2
55,80,2
7,32,3
408,57,2
382,21,2
586,41,3
575,56,5
123,76,5
539,43,5
11,92,5
483,72,4
15,80,5
587,50,3
499,45,5
423,13,5
530,3,2
17,63,4
459,53,4
438,66,4
371,1,5
264,89,5
163,65,4
496,36,1
359,39,4
159,56,1
135,3,3
374,83,4
413,3,3
329,100,2
156,84,3
38,33,2
14,44,1
167,18,5
171,48,1
546,61,4
182,69,3
500,5,5
391,12,1
468,73,2
393,83,5
445,24,3
263,4,5
99,24,3
59,89,4
369,52,1
503,34,3
259,10,5
402,21,2
124,88,5
527,71,3
373,26,2
210,98,2
3,55,4
74,69,3
111,41,1
511,64,2
36,59,2
324,100,4
563,5,1
469,99,4
454,72,4
185,78,4
514,97,1
559,21,3
451,53,4
399,90,1
60,67,4
280,34,5
407,97,1
445,85,4
508,52,4
471,21,3
332,46,2
527,20,4
150,87,5
569,66,1
113,21,2
68,78,5
249,53,4
9,81,1
260,17,5
153,58,4
175,36,5
261,9,5
455,44,5
80,97,5
467,22,1
173,79,1
587,62,1
275,64,2
244,51,5
491,59,1
197,3,4
442,10,4
442,59,1
127,99,4
189,47,2
538,39,5
273,18,2
326,27,3
515,35,1
426,53,4
600,4,2
394,69,4
487,10,1
54,69,1
529,79,3
580,33,2
115,67,3
131,60,1
24,84,3
201,64,3
301,80,1
594,97,2
265,25,3
331,43,4
434,29,5
551,42,5
185,15,2
17,17,4
465,87,4
316,32,1
233,60,3
139,96,1
358,42,3
358,60,3
123,89,2
424,39,5
425,34,1
87,9,3
436,19,2
208,61,2
304,67,5
235,69,2
36,63,2
400,61,2
319,66,1
406,62,1
50,18,1
29,56,4
196,100,1
162,58,1
387,21,2
67,29,1
349,76,4
475,99,2
275,4,4
243,51,5
24,92,5
126,46,3
131,67,1
316,92,4
185,84,3
154,50,2
122,91,4
243,61,2
418,70,2
457,20,4
457,58,2
224,96,1
283,34,4
492,82,2
312,22,2
94,73,4
232,75,4
152,96,1
352,92,4
406,75,5
419,89,2
80,75,5
135,8,3
459,38,4
259,31,3
396,56,1
336,67,1
584,92,4
161,24,1
513,67,3
335,66,4
451,78,5
561,55,3
1,38,3
355,93,2
272,51,4
440,59,4
324,80,5
511,59,5
445,49,3
525,67,1
337,40,3
413,93,1
567,79,3
519,34,1
199,60,4
241,45,4
115,30,5
455,43,4
432,58,2
215,61,2
50,74,5
511,30,4
153,5,2
235,82,3
284,38,1
309,59,4
314,73,4
590,28,4
187,38,5
538,51,2
426,81,4
29,75,1
253,41,4
533,25,4
320,74,5
438,3,3
325,6,2
454,79,2
321,49,3
170,56,1
468,64,3
368,58,4
70,99,4
136,12,1
323,41,4
502,22,4
21,56,5
194,86,1
275,7,2
403,53,1
476,41,1
102,23,5
546,54,3
156,34,5
16,40,3
520,61,4
125,88,4
176,73,2
494,52,2
121,14,1
40,58,3
349,16,1
82,84,1
598,99,1
20,15,2
97,89,5
280,96,4
54,52,5
178,96,2
147,6,2
458,83,1
249,36,1
106,89,2
123,82,2
491,71,5
538,17,1
306,9,5
540,2,5
228,73,1
157,54,2
247,27,4
326,54,4
508,83,1
306,72,1
412,88,1
21,21,3
258,37,1
294,41,5
283,18,5
187,17,4
4,4,3
460,94,2
226,2,2
594,60,3
277,79,5
185,7,1
538,18,4
384,33,5
47,12,3
31,78,1
167,20,4
155,17,4
225,99,4
16,9,4
527,55,2
65,27,4
276,97,3
243,65,5
535,9,3
396,23,2
409,69,1
66,66,1
41,69,3
170,92,3
345,43,1
100,69,4
56,63,1
352,14,1
202,13,5
67,14,1
97,41,3
141,6,3
151,5,3
377,11,2
314,81,1
587,7,2
56,12,2
364,67,5
165,27,1
312,1,3
584,63,3
436,13,2
484,28,2
59,93,5
178,65,5
324,9,1
227,99,1
22,36,1
269,24,2
540,5,1
82,57,1
7,71,3
266,79,2
318,100,4
79,79,1
556,69,1
196,57,1
366,64,4
35,76,5
159,45,4
58,45,2
165,53,3
82,1,3
9,25,1
88,48,4
23,24,1
457,22,2
414,16,5
497,63,5
362,47,1
178,31,1
112,31,5
28,90,1
213,4,5
24,59,4
122,41,3
438,46,4
186,95,3
71,22,4
429,49,2
63,49,3
594,100,5
437,2,4
337,90,1
436,28,5
562,7,4
160,78,5
270,7,3
329,6,5
423,15,1
547,73,2
587,92,2
37,89,3
80,36,5
547,49,3
226,71,2
405,80,3
134,15,3
188,85,2
119,64,3
141,44,5
437,11,5
439,49,5
157,50,3
398,52,4
419,65,1
512,97,5
273,53,5
302,18,2
6,85,2
317,68,3
333,96,2
592,64,4
327,57,3
416,82,3
510,65,4
31,77,2
585,32,2
461,28,4
224,11,1
101,41,1
179,98,5
417,15,3
118,33,5
327,78,5
57,61,5
104,52,2
25,79,1
357,46,5
287,46,4
342,15,4
294,9,1
395,73,5
451,88,1
432,71,3
347,57,5
494,90,4
331,45,1
246,54,1
563,47,1
40,98,5
241,70,4
573,40,4
263,30,5
174,76,5
38,43,4
15,33,3
333,97,1
537,31,2
367,66,5
445,36,4
157,65,4
33,40,3
426,58,4
567,93,5
69,9,2
7,74,4
23,100,2
423,39,3
198,44,4
492,100,4
487,25,2
187,89,1
540,66,1
505,79,3
391,75,5
272,5,3
63,79,1
127,8,1
125,15,2
514,19,1
285,1,5
521,68,4
335,34,1
323,62,4
317,24,1
227,66,3
325,70,5
540,22,3
138,63,2
352,20,2
477,17,3
551,39,3
233,29,5
3,21,4
542,66,1
215,54,5
354,49,1
192,47,2
150,43,3
380,79,4
568,78,3
551,41,5
128,16,2
31,69,1
54,6,3
198,74,1
375,28,4
566,6,1
153,84,1
451,20,1
562,77,2
146,26,2
219,44,5
12,56,5
170,67,5
98,74,4
559,88,2
366,79,2
79,31,4
575,78,2
320,89,4
530,85,1
177,57,5
531,31,3
209,73,2
527,89,4
104,8,3
304,40,5
533,39,4
35,91,3
575,29,2
500,42,2
2,79,4
247,19,3
14,89,5
337,31,3
297,52,4
574,93,4
395,94,1
9,86,3
487,19,4
400,78,3
274,60,4
535,66,5
562,31,5
316,62,2
512,91,4
274,39,1
398,18,5
521,30,3
423,26,2
584,64,5
182,67,2
599,82,2
61,55,3
315,62,4
579,67,1
432,3,4
287,74,2
379,26,1
463,20,4
365,90,4
338,15,2
424,56,3
164,33,2
72,80,5
592,14,2
443,19,3
483,63,1
220,75,4
233,6,2
200,27,1
17,4,4
224,56,1
457,19,4
496,31,2
179,9,4
34,1,1
60,48,5
584,69,4
158,85,2
528,56,2
29,71,4
242,48,2
147,47,2
358,75,1
327,90,1
390,48,1
71,53,1
243,80,2
192,35,4
429,24,4
9,50,3
1,92,1
481,4,3
568,88,1
24,87,3
80,95,5
342,93,4
526,78,4
29,49,5
249,60,5
222,40,5
247,76,3
54,28,5
360,33,2
511,90,5
386,17,4
68,82,3
340,25,5
508,42,2
375,62,2
484,46,1
144,11,2
194,44,4
472,6,4
245,44,5
481,26,1
385,54,3
236,38,2
496,51,5
568,17,3
180,18,3
55,23,5
575,50,5
31,5,2
78,62,5
506,46,5
374,2,3
342,30,1
441,88,4
53,44,3
278,37,3
16,53,3
394,70,2
248,52,1
388,32,3
492,51,4
600,94,1
309,68,4
596,41,5
405,89,4
407,70,1
347,99,4
567,43,4
231,22,4
334,10,5
91,96,3
139,7,2
424,94,5
86,43,4
399,23,2
211,80,2
442,37,3
72,100,1
326,84,3
169,60,3
115,21,1
76,65,4
369,86,5
231,11,2
166,16,2
521,19,3
439,45,1
282,24,5
494,22,5
109,16,4
267,4,1
229,65,3
525,95,4
33,97,1
187,12,3
96,91,2
382,29,2
61,21,1
153,53,2
480,92,4
341,96,4
356,32,1
383,24,1
276,47,2
491,83,5
257,57,1
515,75,2
555,47,3
85,93,3
153,82,3
201,37,2
446,82,4
182,85,3
104,49,2
104,67,5
215,90,1
410,65,5
248,76,2
442,72,2
231,43,2
113,17,3
362,6,3
120,11,5
164,3,3
523,34,4
154,18,2
406,82,3
52,76,2
215,95,1
29,14,3
72,29,3
305,100,2
220,68,2
132,3,5
321,33,2
203,47,1
516,13,1
122,23,3
531,2,5
530,43,1
568,92,1
71,91,2
171,22,1
165,14,2
285,50,4
473,75,2
496,71,4
560,67,3
516,37,4
96,95,3
398,66,4
463,45,4
493,51,1
169,30,5
104,74,2
49,3,3
106,55,4
198,31,1
324,82,1
468,60,3
119,33,3
224,88,3
423,40,3
39,89,4
156,89,4
321,67,1
450,13,3
289,53,3
459,22,5
371,17,5
124,51,2
361,32,2
160,65,4
481,75,1
169,82,3
77,53,2
171,93,1
304,79,4
445,93,5
593,58,4
394,20,1
531,12,2
17,71,3
531,78,1
546,97,4
438,49,4
361,25,3
355,38,5
179,61,4
463,75,4
351,11,3
423,11,2
391,17,2
86,42,2
575,58,5
76,12,1
179,75,4
537,39,3
215,18,4
337,83,5
81,28,5
551,15,5
303,3,4
510,75,2
1,59,5
177,94,4
395,68,1
278,97,5
424,6,5
535,82,1
153,80,4
19,86,4
123,51,1
7,24,2
557,84,5
464,80,1
569,45,3
472,7,2
78,47,3
94,98,1
596,42,4
562,44,2
144,68,2
385,92,1
263,82,4
381,68,5
558,95,3
309,37,2
314,10,1
479,65,1
89,89,2
247,98,4
570,63,4
559,6,5
452,8,1
183,71,2
357,36,2
355,25,3
511,43,3
228,82,4
265,52,3
320,82,2
419,18,2
82,8,1
275,1,1
444,60,1
419,51,3
198,16,1
10,42,3
441,66,5
510,57,1
192,44,1
316,20,5
386,34,3
597,23,5
71,18,3
197,93,2
226,59,1
276,66,2
337,80,1
125,19,3
241,9,2
130,90,1
32,84,3
361,82,5
540,26,2
380,31,4
91,8,1
204,43,3
495,21,1
336,14,1
476,64,5
64,77,4
411,59,2
34,29,4
402,93,4
518,10,4
315,28,2
164,68,2
26,92,5
591,19,2
203,26,3
297,27,4
203,70,1
556,84,2
202,43,4
235,46,5
421,61,4
390,51,2
128,19,4
444,78,3
147,23,4
495,43,3
366,40,5
479,54,2
52,22,2
420,44,2
511,34,1
360,24,2
474,89,5
351,75,3
444,41,2
473,50,1
458,17,2
310,7,1
12,53,4
258,99,3
236,53,1
347,46,4
403,63,4
6,49,1
187,9,5
427,3,3
210,64,4
479,29,4
379,6,4
270,4,4
480,73,4
15,84,5
498,44,4
102,66,1
547,47,4
78,23,4
161,98,4
417,83,2
409,31,4
272,58,5
530,47,3
300,52,5
470,83,4
23,83,1
445,95,3
261,24,5
16,49,1
310,46,1
492,93,1
332,82,5
521,38,4
418,88,2
71,60,3
91,16,2
406,38,3
248,78,5
333,23,4
589,30,1
188,74,3
461,92,5
134,25,1
196,11,5
483,18,4
178,84,2
334,90,2
387,83,1
342,40,5
368,93,4
479,42,4
537,100,2
91,3,1
473,53,3
358,91,4
488,25,5
248,50,2
555,85,1
196,62,4
513,48,5
341,38,2
170,18,3
575,57,3
54,67,5
254,95,2
101,15,5
53,92,2
565,8,5
160,23,2
171,8,4
596,53,1
569,9,4
265,15,1
440,16,5
66,28,3
5,54,3
219,12,1
37,32,1
4,57,3
222,79,4
149,51,3
137,92,2
348,14,4
518,15,5
600,85,5
308,82,1
82,60,1
225,80,4
142,59,4
191,16,4
369,17,4
540,32,1
200,22,1
494,72,3
266,32,4
258,68,1
421,42,2
516,11,1
600,80,5
56,30,3
350,17,1
111,45,5
344,79,2
118,46,1
160,29,5
236,100,2
302,63,2
211,8,4
554,28,1
238,81,2
77,27,2
297,77,5
111,95,3
577,5,1
565,39,4
325,95,5
70,28,1
26,5,3
275,45,3
209,90,3
208,44,5
424,43,4
343,23,5
97,50,1
401,78,5
157,86,1
413,8,1
520,83,5
182,39,2
230,31,1
487,20,4
209,18,4
524,4,4
312,93,2
268,68,2
70,82,2
237,62,5
558,43,2
340,82,3
565,99,2
110,6,3
41,54,4
154,66,1
470,52,1
37,94,1
154,59,3
504,77,5
408,47,3
376,28,3
144,17,2
208,15,3
436,12,3
510,16,1
454,89,5
17,55,5
211,92,4
39,68,5
312,39,4
365,69,4
120,9,5
15,40,2
110,58,5
87,25,1
367,80,3
538,70,3
65,1,3
505,15,5
264,88,2
261,92,5
289,31,1
145,49,3
248,98,4
232,79,1
404,1,1
155,58,5
115,48,5
526,35,3
431,41,5
390,72,1
234,30,4
237,1,2
188,43,1
73,68,2
173,53,1
279,76,3
162,72,3
299,58,3
342,31,1
98,33,3
406,6,3
551,79,5
221,4,2
265,9,3
302,77,5
22,50,3
186,58,5
172,17,4
117,72,1
293,38,1
172,14,4
556,33,5
219,100,1
152,30,2
92,66,5
325,51,3
484,79,1
462,61,5
418,5,4
200,23,3
325,8,1
212,58,3
395,50,2
238,20,5
230,11,3
181,12,4
208,65,4
316,12,3
489,35,2
119,77,2
434,5,3
208,93,2
352,37,5
569,24,4
495,69,1
187,39,1
445,15,3
366,78,4
585,59,2
155,49,4
319,5,2
429,48,3
179,10,5
512,96,4
524,26,2
467,34,2
560,27,3
413,71,2
591,64,1
551,71,2
6,11,4
235,96,1
481,70,1
136,20,4
284,85,3
395,16,1
134,33,5
28,4,5
475,72,3
514,69,3
191,92,1
541,81,4
306,71,3
111,65,3
456,45,3
357,50,2
535,14,1
234,38,4
90,86,2
438,17,2
45,76,2
378,97,4
311,89,2
370,11,4
338,22,5
161,65,1
218,27,3
209,35,5
350,42,1
372,32,4
433,97,3
139,59,3
358,73,3
23,29,4
398,92,1
49,75,4
468,28,4
402,91,4
150,36,4
159,6,2
465,41,1
194,43,3
219,42,5
178,7,4
318,22,1
222,20,4
115,53,4
477,46,3
11,3,1
400,89,1
12,43,4
262,66,5
367,50,1
311,4,4
552,1,1
507,29,2
550,16,2
531,87,1
451,38,2
536,1,2
380,14,3
128,28,5
6,67,4
59,35,4
46,27,3
249,97,2
166,90,2
42,54,4
494,7,1
594,41,4
245,12,1
470,82,5
501,55,3
146,38,3
162,18,4
565,53,2
190,40,5
554,77,5
445,89,4
459,14,4
429,12,4
103,44,3
526,1,3
63,93,3
328,61,1
158,72,5
139,35,4
408,23,4
466,63,1
2,3,4
540,77,5
213,96,3
64,54,4
519,74,1
297,22,1
222,53,4
353,30,3
252,98,2
207,25,4
319,29,2
191,94,1
214,5,3
327,21,2
523,49,1
332,81,5
194,97,3
170,81,5
499,73,1
594,40,2
320,55,1
473,1,3
294,64,1
239,76,5
394,68,1
169,28,3
512,94,3
576,86,3
206,62,5
381,72,4
12,73,5
562,82,4
206,64,5
119,32,5
269,40,2
369,49,1
581,74,2
326,2,5
357,77,2
8,49,4
263,15,3
165,34,1
418,94,3
369,71,5
253,18,3
163,25,4
146,28,1
561,10,3
316,70,5
325,28,5
132,81,2
388,12,4
587,22,4
359,29,3
297,15,5
425,85,2
12,48,5
532,96,2
427,50,5
71,79,5
128,11,3
344,92,3
365,47,2
521,3,3
547,68,4
500,27,1
477,32,5
489,71,2
475,98,3
277,78,5
176,25,3
223,42,4
589,67,5
151,60,4
485,66,2
517,15,1
251,50,4
111,35,4
233,87,1
40,49,1
75,46,4
563,27,1
359,13,4
530,11,2
141,12,3
164,75,4
303,73,2
335,24,2
525,59,1
366,51,3
496,52,4
488,75,5
150,45,2
560,89,3
5,62,3
3,75,4
496,81,1
591,33,5
187,22,5
379,2,2
149,63,5
81,30,3
328,62,4
147,89,2
589,100,1
322,54,1
264,14,1
581,32,2
93,58,1
230,20,4
160,95,1
551,53,4
423,17,4
364,38,4
398,26,2
93,92,1
267,85,1
447,100,5
383,20,2
410,13,2
170,53,1
340,13,3
142,12,1
509,21,4
288,89,3
426,37,1
146,87,2
59,73,2
467,44,5
52,20,5
467,58,5
357,3,1
272,39,2
39,96,5
285,86,2
225,44,5
248,81,4
313,24,4
442,26,4
443,1,2
236,60,3
219,20,1
484,100,3
333,10,3
289,96,4
418,81,1
180,73,5
494,50,2
388,85,4
402,16,2
567,66,1
120,64,1
155,42,4
124,26,5
332,34,5
112,38,1
572,49,5
415,55,5
396,47,1
262,99,5
167,6,4
123,32,1
509,7,4
290,73,1
598,98,4
570,25,4
210,67,4
482,48,5
96,47,2
332,97,4
191,42,5
598,85,2
177,87,5
98,93,3
577,79,3
262,24,1
316,47,2
462,6,4
465,75,3
268,4,4
457,13,2
152,90,3
176,39,3
219,88,4
152,33,3
464,6,4
435,12,4
57,67,2
576,46,5
112,51,2
55,44,2
524,82,5
20,66,3
76,97,4
497,69,5
472,32,3
534,18,3
73,18,3
487,95,4
489,42,5
49,71,5
266,27,1
532,40,1
106,10,5
100,4,4
585,23,3
211,71,4
371,52,2
306,13,4
454,99,4
145,20,2
519,59,1
575,25,1
534,99,1
25,71,2
413,57,3
172,33,3
3,14,5
172,55,4
52,37,3
462,57,5
510,44,3
573,57,2
67,67,4
488,85,4
209,79,4
425,79,3
438,5,1
576,71,4
490,86,5
133,98,1
445,84,2
190,32,3
40,46,3
237,77,5
429,25,1
531,76,5
94,66,5
428,6,1
116,52,4
280,87,2
372,31,5
581,73,3
67,5,1
261,16,2
101,7,5
525,82,3
290,2,5
365,6,4
493,32,5
438,25,4
522,86,3
570,46,5
20,90,4
140,13,1
225,5,3
474,83,5
329,63,5
521,7,1
70,88,3
212,99,3
206,80,1
73,74,5
269,33,5
326,92,3
25,73,5
543,79,4
261,69,5
247,78,5
96,30,5
167,60,4
454,66,2
154,6,4
336,2,4
92,91,3
572,14,1
142,30,2
113,1,4
159,74,2
315,47,5
382,95,2
79,94,2
103,49,1
501,68,1
502,7,1
193,72,3
296,33,1
43,3,1
78,100,4
79,1,2
156,63,3
64,75,4
446,40,2
441,29,2
122,55,4
287,90,1
598,20,5
2,28,4
444,88,2
86,48,4
560,88,2
18,15,4
562,16,3
521,39,3
148,30,3
245,81,1
491,100,5
35,48,5
510,80,3
166,57,5
181,98,3
186,12,1
239,37,1
210,5,2
598,9,2
542,90,5
352,51,2
518,68,4
340,71,1
139,31,5
454,8,1
599,68,1
95,57,4
268,50,5
64,80,4
419,34,2
144,20,2
187,11,1
295,29,3
235,57,4
448,18,1
248,64,5
322,31,3
102,52,4
241,56,4
63,96,2
389,59,3
249,47,1
183,73,5
452,95,4
370,88,2
556,2,1
444,30,3
468,86,2
61,98,3
580,51,5
397,14,1
425,23,3
529,17,2
403,34,5
184,63,2
170,59,1
23,79,3
570,2,2
49,52,5
142,28,5
402,34,3
491,39,5
299,41,5
593,89,3
523,77,1
387,9,4
68,35,4
329,86,5
28,32,2
409,67,2
240,76,1
134,16,5
435,20,3
211,12,5
341,82,4
191,64,5
390,24,5
133,13,3
128,54,5
490,98,1
275,91,5
436,93,2
209,12,5
378,47,1
471,44,1
365,61,2
132,26,5
356,72,3
101,55,4
13,98,1
298,90,5
300,40,1
422,100,5
558,3,4
314,100,3
493,30,4
154,93,3
579,61,5
227,28,3
25,58,1
116,75,3
380,98,4
330,6,1
217,48,4
263,51,1
430,86,4
41,2,5
430,34,2
109,38,3
358,19,1
361,38,5
471,73,5
6,40,4
43,87,4
261,45,5
270,12,2
29,74,4
510,93,3
276,40,4
43,92,5
170,1,1
77,76,3
205,90,4
531,10,4
480,24,2
433,35,2
118,3,5
272,43,3
14,52,4
96,26,3
239,16,2
557,98,5
100,82,3
531,74,5
425,41,5
495,23,1
523,45,4
172,15,2
24,74,2
197,24,4
591,45,4
187,68,5
590,2,4
385,9,5
520,16,5
295,8,3
332,100,4
84,4,1
568,80,2
191,49,1
536,18,3
234,4,5
137,93,3
491,36,1
376,94,4
117,97,4
179,42,3
50,9,2
597,62,2
259,30,1
298,89,1
494,20,2
359,36,3
85,6,2
420,2,4
362,55,4
68,42,4
156,75,5
479,68,3
163,52,3
172,23,2
330,94,2
566,37,3
293,48,4
572,13,3
111,66,2
126,4,3
189,1,3
504,69,1
85,94,1
204,25,1
494,41,5
369,55,2
551,54,3
546,68,2
544,65,2
518,100,1
305,11,1
377,87,2
93,44,2
591,23,1
124,37,4
583,47,3
487,13,3
76,20,1
515,59,4
205,22,1
121,84,1
244,79,4
174,99,3
588,67,4
356,97,3
27,40,4
14,22,3
445,33,2
105,3,2
133,40,2
177,26,2
356,84,2
474,11,2
338,100,2
81,5,5
248,9,5
141,52,2
348,26,1
509,25,5
256,62,1
147,39,4
181,8,5
230,26,1
315,59,4
25,52,1
426,65,3
105,9,3
323,85,3
554,7,4
575,59,1
173,50,2
283,1,1
595,28,5
80,25,1
15,16,3
416,22,3
416,18,1
78,29,3
270,92,3
469,40,4
544,16,1
380,78,1
369,40,1
172,26,4
466,77,3
109,39,3
289,9,3
468,26,1
176,91,4
489,37,3
375,8,1
293,60,4
138,91,2
508,56,1
520,48,1
592,49,1
28,55,3
220,24,2
233,40,4
452,5,3
238,96,5
226,33,5
515,30,1
494,87,2
372,14,1
149,100,4
585,80,4
56,60,4
543,81,2
440,61,5
360,29,2
513,54,1
529,44,2
239,4,4
585,82,1
530,86,1
165,74,5
305,74,2
233,99,1
467,25,2
449,82,4
99,35,5
107,11,4
560,78,1
229,72,1
157,57,2
22,52,1
408,85,5
484,92,5
524,80,5
409,26,2
160,82,1
506,14,5
71,75,1
366,84,5
249,90,4
436,31,4
456,79,3
305,85,2
298,29,4
349,80,1
432,46,4
543,26,5
104,10,2
480,85,2
314,58,3
385,95,3
253,47,1
393,61,2
426,61,3
201,47,1
544,44,1
12,29,2
528,12,1
30,87,5
156,21,2
461,36,2
191,86,5
332,80,5
583,29,5
90,73,3
421,14,4
349,39,2
424,71,5
171,42,5
592,20,4
562,42,2
290,6,3
422,28,2
220,5,5
168,79,5
134,74,5
2,53,2
295,81,1
266,30,3
494,80,1
536,96,5
279,40,2
451,96,2
447,7,1
98,97,4
16,33,5
55,27,1
556,56,5
441,52,3
211,76,1
124,68,3
484,63,5
450,32,1
591,66,3
350,19,5
182,31,2
307,91,4
452,62,4
389,67,4
44,76,1
80,94,5
420,100,4
556,32,1
388,30,1
378,28,3
43,23,3
258,10,3
566,93,4
245,41,1
532,72,4
460,50,4
158,90,3
343,31,4
468,87,1
60,99,5
572,82,4
532,11,1
1,71,4
182,38,3
300,92,3
118,43,2
97,62,4
347,50,5
50,75,2
441,18,2
467,24,2
352,48,4
65,52,5
423,88,1
561,73,3
277,91,4
457,68,2
211,93,2
87,2,4
456,10,3
60,80,4
106,57,5
227,41,2
309,26,2
203,100,5
356,71,1
173,66,5
109,79,3
596,72,1
600,68,2
45,42,3
254,3,5
69,5,5
27,3,1
48,78,2
47,32,5
86,14,2
532,70,2
144,28,4
349,62,3
189,38,3
26,50,2
498,8,2
594,39,3
16,23,4
224,85,5
512,99,2
99,4,4
250,62,4
363,35,1
262,46,5
370,47,2
230,22,2
522,35,4
463,41,1
310,90,4
384,55,5
502,93,1
493,54,5
530,52,2
433,13,5
314,7,2
494,40,1
37,79,1
14,13,4
110,36,4
587,100,4
298,11,3
454,77,3
318,78,5
79,39,4
68,75,3
55,93,5
545,52,5
43,97,5
574,83,4
